시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
부천시,윌핏,20150909,,35,직권말소,20220701,,,14619,"경기도 부천시 장말로216번길 3, 304호 (중동, 팰리스카운티 푸르지오상가)",경기도 부천시 중동 1288 푸르지오상가 304호,14619,37.4923188019,126.7661858200,,179193.430544785    ,443175.006367994    ,체력단련장업,사립,,0
부천시,머슬밸런스,20151120,,35,직권말소,20170502,032-326-3733,,14543,"경기도 부천시 길주로77번길 19, 6층 (상동, 세진프라자)",경기도 부천시 상동 532-16번지 세진프라자 6층,14543,37.5067610,126.7511029,,177929.061489098,444989.173755749,체력단련장업,사립,,
부천시,이동형헬스클럽,19990107,,35,직권말소,20161228,681-4581,,,경기도 부천시 고리울로51번길 20 (고강동),경기도 부천시 고강동 394번지,421804,37.5280370,126.8220205,,184203.242617112,447335.801613309,체력단련장업,사립,,
부천시,그린헬스클럽,19970320,,35,직권말소,20191230,663-0346,,14640,"경기도 부천시 부일로495번길 42, 3층 (심곡동, 청골빌딩)",경기도 부천시 심곡동 150-15번지 청골빌딩 3층 ,420822,37.4872329376,126.7856091613,,180972              ,442826              ,체력단련장업,사립,,1
부천시,웰빙휘트니스,20060106,,35,직권말소,20190117,032-342-8881,,14669,"경기도 부천시 부일로779번길 38, 2~3층 (역곡동)","경기도 부천시 역곡동 214번지 2,3층 ",420833,37.4894282,126.8153746,,183565.405057128    ,443035.073302721    ,체력단련장업,사립,,
부천시,그랑블루 휘트니스,20031018,,35,직권말소,20170502,,,14544,"경기도 부천시 길주로 70, 801일부호 (상동, 강산타운)",경기도 부천시 상동 548-6번지 강산타운 801호 일부,420864,37.5052895,126.7497959,,177811.158884852,444823.621834056,체력단련장업,사립,,
부천시,유핏,20160719,,35,직권말소,20180710,032-684-1831,,14547,"경기도 부천시 석천로 176, 2층 (중동, 이원빌딩)",경기도 부천시 중동 1159번지,14547,37.5029566,126.7630469,,178983.936507921,444562.846174118,체력단련장업,사립,,
부천시,동부휘트니스클럽,20051121,,35,직권말소,20110728,032-348-4036,,,"경기도 부천시 경인로536번길 23  (괴안동,1층)",경기도 부천시 괴안동 167번지 1층,422826,37.4846263,126.8156014,,183624.50593295,442516.272486575,체력단련장업,사립,,
부천시,신헬스라인,19990402,,35,직권말소,20100120,672-3651,,,경기도 부천시 고강로72번길 49  (고강동),경기도 부천시 고강동 310-15번지,421801,37.5275080,126.8121569,,183338.393671757,447286.71295767,체력단련장업,사립,,
부천시,펌프휘트니스,20060615,,35,직권말소,20200401,,,,"경기도 부천시 삼작로 22 (삼정동,부천테크노파크1단지 관리동 3층)",경기도 부천시 삼정동 364번지 부천테크노파크1단지 관리동 3층 ,421809,37.5189207220,126.7623284732,,178923.866628173    ,446334.251449843    ,체력단련장업,사립,,
부천시,팀 리치망고,20151208,,35,직권말소,20180710,,,14548,"경기도 부천시 중동로254번길 81, 203~204호 (중동, 월드코아)",경기도 부천시 중동 1142-14번지 월드코아 203~204호,14548,37.5019231,126.7734432,,179902.275,444446.425,체력단련장업,사립,,
부천시,소사청구헬스,20001103,,03,폐업,20071231,348-6543,,,경기도 부천시 소사로 206  (소사본동),경기도 부천시 소사본동 153-20번지,422811,37.4765112,126.7957470,,181868.239283082,441621.632169981,체력단련장업,사립,N,
부천시,중동피트니스,20050415,,03,폐업,20050429,611-0288,,,,경기도 부천시 송내동 370-6번지 3층,422817,37.4857860,126.7641872,,,,체력단련장업,사립,,
부천시,새마을 휘트니스,20050630,,03,폐업,20161202,032-653-3939,,14709,"경기도 부천시 경인로 203, 10층 (심곡본동)",경기도 부천시 심곡본동 534-14번지 서전빌딩 10층,422822,37.4836509,126.7781008,,180308.567374486,442418.415685527,체력단련장업,사립,,
부천시,프라임헬스,19961217,,03,폐업,20060523,655-6272,,,경기도 부천시 석천로38번길 5  (상동),경기도 부천시 상동 242-8번지,420810,37.4907609,126.7604400,,178748.552294513,443210.672434953,체력단련장업,사립,N,
부천시,동양헬스크럽,19960725,,03,폐업,20090113,675-1772,,,경기도 부천시 길주로377번가길 29  (춘의동),경기도 부천시 춘의동 138-1번지,420858,37.5042077,126.7856617,,180983.63661532,444695.833149736,체력단련장업,사립,N,
부천시,중동 휘트니스,20050707,,03,폐업,20120110,611-0288,,,"경기도 부천시 중동로 65-1  (송내동,청주빌딩 2층)",경기도 부천시 송내동 370-1번지 청주빌딩 2층,422817,37.4859840,126.7640735,,179069.490319899,442678.236141504,체력단련장업,사립,,
부천시,(주) 타이거알유,20131004,,03,폐업,20181227,032-347-7787,,14783,경기도 부천시 범안로129번길 83 (범박동),경기도 부천시 범박동 14-16번지 ,422804,37.4721785,126.8124333,,183343.293389744    ,441138.67923928     ,체력단련장업,사립,,
부천시,우성헬스육체미,19900111,,03,폐업,19970310,657-1313,,,경기도 부천시 경인로53번길 30  (송내동),경기도 부천시 송내동 365-5번지,422816,37.4848437,126.7615784,,178847.887274161,442552.520257565,체력단련장업,사립,N,
부천시,챔프헬스피아,19960514,,03,폐업,20051207,655-0480,,,경기도 부천시 조종로 6  (원미동),경기도 부천시 원미동 134-1번지,420840,37.4931789,126.7852979,,180947.542137808,443473.823603899,체력단련장업,사립,N,
부천시,왕산헬스센타,19990318,,03,폐업,20031129,,,,경기도 부천시 은성로 82  (소사본동),경기도 부천시 소사본동 197-1번지,422810,37.4749591,126.7995159,,182200.094592063,441448.661596425,체력단련장업,사립,N,
부천시,파라마운트 휘트니스,20100928,,03,폐업,20170419,,,14574,"경기도 부천시 신흥로 150-1, 상가8동 B101호 (중동, 위브터스테이트)",경기도 부천시 중동 1112번지 위브더스테이트 상가8동 B101호,420851,37.4973745,126.7788512,,180380.045334172,443940.982578755,체력단련장업,사립,,
부천시,피플헬스,20011215,,03,폐업,20171116,,,14538,"경기도 부천시 길주로 231, 4층 (중동)",경기도 부천시 중동 1035-1번지 크리스탈빌딩 4층 ,420848,37.5045075,126.7681086,,179431.285          ,444734.605          ,체력단련장업,사립,,
부천시,피스톤,19980602,,03,폐업,20081231,325-2451,,,경기도 부천시 중동로262번길 40  (중동),경기도 부천시 중동 1147-1번지,420852,37.5025132,126.7711344,,179698.392951037,444512.556370095,체력단련장업,사립,N,
부천시,AAT센터,20170306,,03,폐업,20180302,,,14548,"경기도 부천시 중동로248번길 71, 901호 (중동, 신풍프라자)",경기도 부천시 중동 1143-6번지 901호,14548,37.5013992,126.7727437,,179838.93928183     ,444389.332772766    ,체력단련장업,사립,,
부천시,에스엠스포츠과학센터,20161226,,03,폐업,20200831,,,14582,"경기도 부천시 부흥로307번길 23, 502호 (중동, 태정빌딩)",경기도 부천시 중동 1123-4 502호,14582,37.4955007752,126.7764491239,,180162.176417098    ,443722.117417809    ,체력단련장업,사립,,
부천시,SJ스포렉스,20051011,,03,폐업,20070307,032-345-7870,,,"경기도 부천시 경인로 509  (괴안동,10층)",경기도 부천시 괴안동 113-6번지 10층,422803,37.4845118,126.8116331,,183273.669232592,442505.483033388,체력단련장업,사립,N,
부천시,태광헬스스포츠,19930318,,03,폐업,20090206,657-7262,,,경기도 부천시 경인로 265  (심곡본동),경기도 부천시 심곡본동 554-8번지,422821,37.4830961,126.7849653,,180914.785327429,442354.943927409,체력단련장업,사립,N,
부천시,APEX.sports 헬스,20040204,,03,폐업,20090803,328-7676,,,"경기도 부천시 상동로117번길 49,  701호 (상동,아트프라자)",경기도 부천시 상동 533-3번지 아트프라자 701호,420861,37.5076516,126.7505005,,177874.109627041,445087.712830047,체력단련장업,사립,N,
부천시,헬싱타운,20030331,,03,폐업,20060321,,,,"경기도 부천시 성주로 225  (심곡본동,3층)",경기도 부천시 심곡본동 698-2번지 3층,422841,37.4784576,126.7809879,,180563.5455754,441839.933035353,체력단련장업,사립,N,
부천시,락시웰리스센터,20031103,,03,폐업,20050127,,,,"경기도 부천시 길주로 300  (중동,LG백화점)",경기도 부천시 중동 1140번지 LG백화점,420852,37.5024850,126.7751605,,180053.344768654,444507.864924505,체력단련장업,사립,N,
부천시,대명헬스클럽,19970328,,03,폐업,20030324,666-5551~2,,,"경기도 부천시 경인로 155  (송내동,3층)",경기도 부천시 송내동 564-4번지 3층,422818,37.4841540,126.7726609,,179827.722415062,442475.158460611,체력단련장업,사립,,
부천시,일죽헬스장,19991129,,03,폐업,20070822,,,,경기도 부천시 부일로483번길 33  (심곡동),경기도 부천시 심곡동 164-8번지,420822,37.4871757,126.7839359,,180825.975295933,442808.386591422,체력단련장업,사립,N,
부천시,천수헬스,20050117,,03,폐업,20170330,344-1513,,,"경기도 부천시 범안로 55 (괴안동,홈타운프라자6층)",경기도 부천시 괴안동 87-1번지 홈타운프라자6층,422801,37.4769286,126.8080687,,182957.802103257,441666.088198722,체력단련장업,사립,,
부천시,GYM-S,20040907,,03,폐업,20160411,654-2040,,,"경기도 부천시 송내대로 37  (송내동,라라스타 찌오네빌딩5층)",경기도 부천시 송내동 709-2번지 라라스타 찌오네빌딩5층,422831,37.4867895,126.7527755,,178070.088363716,442771.01806512,체력단련장업,사립,N,
부천시,네오피아휘트니스,20021230,,03,폐업,20071228,328-4546,,,"경기도 부천시 상동로 105  (상동,현해프라자 801호)",경기도 부천시 상동 534-5번지 현해프라자 801호,420861,37.5065933,126.7527434,,178073.806260205,444970.363696309,체력단련장업,사립,N,
부천시,허브헬스,20021205,,03,폐업,20080418,032-348-6644,,,경기도 부천시 경인로 507  (괴안동),경기도 부천시 괴안동 113-3번지,422803,37.4844574,126.8114297,,183256.372192747,442498.993459596,체력단련장업,사립,N,
부천시,다빈치스포츠센터,20130320,,03,폐업,20130731,070-4220-6330,,420822,"경기도 부천시 부일로 496, 지하1층 (심곡동)",경기도 부천시 심곡동 145-11번지 지하1층호,420822,37.4852319,126.7851853,,180935.804586308,442591.248029918,체력단련장업,사립,,
부천시,바디마스터,20151105,,03,폐업,20200113,070-8225-8950,,14641,"경기도 부천시 부천로54번길 10, 2층 201호 (심곡동, 영도빌딩)",경기도 부천시 심곡동 161-3번지 영도빌딩 201호,14641,37.4887352737,126.7843497243,,180863.60466134     ,442980.133271815    ,체력단련장업,사립,,
부천시,연세태권도체육관,20060911,,03,폐업,20091231,032-678-2234,,,"경기도 부천시 오정로 247  (오정동,썬프라자 302호)",경기도 부천시 오정동 200-1번지 썬프라자 302호,421814,37.5295068,126.7852942,,180977.309279655,447497.171828797,체력단련장업,사립,,
부천시,부천휘트니스클럽,20030805,,03,폐업,20060620,,,,경기도 부천시 경인로 231  (심곡본동),경기도 부천시 심곡본동 545번지,422821,37.4834310,126.7809054,,180558.25146762,442392.908171909,체력단련장업,사립,N,
부천시,DM존헬스클럽,20000105,,03,폐업,20110624,652-8686,,,경기도 부천시 성주로 74  (송내동),경기도 부천시 송내동 453-12번지,422819,37.4797948,126.7644098,,179097.944580176,441990.345714785,체력단련장업,사립,,
부천시,파워헬스장,19991231,,03,폐업,20101028,678-0309,,,,경기도 부천시 중동 그린타운 한신 지하1층,420020,37.4922732,126.7687349,,,,체력단련장업,사립,N,
부천시,국일헬스체육관,19900119,,03,폐업,20140519,343-7212,,,경기도 부천시 경인로 512 (괴안동),경기도 부천시 괴안동 114-7번지,422803,37.4840712,126.8121543,,183321.911604145,442455.619504436,체력단련장업,사립,,
부천시,크로스핏 킹콩,20160902,,03,폐업,20220902,,,14681,"경기도 부천시 부광로 12, B1호 (괴안동)",경기도 부천시 괴안동 115-7 ,14681,37.4835944795,126.8127697977,,183369.961995013    ,442395.16642786     ,체력단련장업,사립,,0
부천시,(주)타이거알유,20070126,,03,폐업,20110118,327-6655,,420021,"경기도 부천시 소향로 101, 3층 (중동)","경기도 부천시 중동 1169-1번지 3,4층",420021,37.5031727,126.7586017,,178590.136807516,444587.678199396,체력단련장업,사립,,
부천시,파워헬스클럽,20030326,,03,폐업,20121005,,,420860,"경기도 부천시 도약로 25, 501~502호 (상동, 대동프라자)","경기도 부천시 상동 523-3번지 대동프라자501,502호",420860,37.5127266,126.7516031,,177973.308028412,445650.763541924,체력단련장업,사립,,
부천시,광호남.여헬스,19980213,,03,폐업,20180626,684-7992,,14532,경기도 부천시 옥산로 159 (도당동),경기도 부천시 도당동 283-7번지,420808,37.5077289,126.7799400,,180478.419113315,445088.033021369,체력단련장업,사립,,
부천시,휘트니스 인,20090205,,03,폐업,20151231,322-2241,,14538,"경기도 부천시 길주로 219, 305,306,307,308호 (중동, 드림빌딩)",경기도 부천시 중동 1034-4번지 드림빌딩 305~8호,420848,37.5047030,126.7667395,,179310.387487705,444754.844908383,체력단련장업,사립,,
부천시,MS24GYM,20150108,,03,폐업,20180308,032-328-0887,,14547,"경기도 부천시 석천로184번길 28, 302호 (중동, 씨티원프라자)",경기도 부천시 중동 1158-6번지 시티원프라자 302호,420021,37.5034009,126.7644365,,179106.803704743    ,444611.51783994     ,체력단련장업,사립,,
부천시,Team.Y,20130227,,03,폐업,20190819,032-327-1213,,14539,"경기도 부천시 길주로 273, 404~406호 (중동, 신명타운)",경기도 부천시 중동 1058-1번지 신명타운 404호,420849,37.5038950005,126.7727699940,,179843.93           ,444665.525          ,체력단련장업,사립,,
부천시,프로미스짐앤핫요가,20160628,,03,폐업,20170220,032-346-7051,,14676,"경기도 부천시 경인로 507, 401호 (괴안동)",경기도 부천시 괴안동 113-3번지,14676,37.4844574,126.8114297,,183256.372192747,442498.993459596,체력단련장업,사립,,
부천시,원종스포츠센터,20130530,,03,폐업,20140102,,,421819,"경기도 부천시 원종로 63, 2층 (원종동)",경기도 부천시 원종동 276-9번지 2층호,421819,37.5241748,126.8069617,,182869.963512309,446909.882735284,체력단련장업,사립,,
부천시,부천헬스피아,20020321,,03,폐업,20090113,651-0551,,,경기도 부천시 조종로20번길 33  (원미동),경기도 부천시 원미동 147-2번지,420841,37.4916499,126.7867723,,181076.889488855,443303.362915006,체력단련장업,사립,N,
부천시,TWT,20150605,,03,폐업,20150618,,,420032,"경기도 부천시 부흥로 2, 203,204호 (상동, 송림프라자)","경기도 부천시 상동 573-2번지 송림프라자 203,204호",420032,37.4969038,126.7426321,,177175.74632033,443896.918489323,체력단련장업,사립,,
