개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3030000,CDFH3301062006000002,20060414,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 용답동 69-4 ,서울특별시 성동구 천호대로 296 5층 (용답동),4804,동우헬스,2.02103E+13,U,2021.3.28 2:40,,204625.9066,451523.174,체력단련장업,사립,,1,1,3091.45,,,
3030000,CDFH3301062008000001,20080715,,1,영업/정상,13,영업중,,,,,02-2245-0252,,,서울특별시 성동구 용답동 62-2 인암빌딩 ,서울특별시 성동구 천호대로 308 인암빌딩 지하2층 (용답동),4804,시티짐 답십리,2.02007E+13,U,2020.7.30 2:40,,204722.1097,451439.8161,체력단련장업,사립,,,,,,,
3030000,CDFH3301062009000001,20090730,,1,영업/정상,13,영업중,,,,,02-2292-6886,,,서울특별시 성동구 행당동 168-1 6층 ,서울특별시 성동구 왕십리광장로 17 (행당동),4750,포시즌 휘트니스,2.02007E+13,U,2020.7.30 2:40,,203292.1519,451267.7309,체력단련장업,사립,,2,,,,,
3030000,CDFH3301062004000007,20041004,,1,영업/정상,13,영업중,,,,,0507-1349-5118,,,서울특별시 성동구 성수동2가 561-1 국민은행 ,서울특별시 성동구 성덕정길 106 승재빌딩  4층 (성수동2가),4776,스타트 짐,2.02007E+13,U,2020.7.30 2:40,,204799.7501,448317.8724,체력단련장업,사립,,,1,,,,
3030000,CDFH3301062020000001,20200113,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 229-4,서울특별시 성동구 왕십리로 284-1 2층 (행당동),4751,알엑스 퍼스널 트레이닝,2.02205E+13,U,2021.12.4 23:09,,203179.7489,450846.9333,,,,,,,,,
3030000,CDFH3301062005000001,20050224,,1,영업/정상,13,영업중,,,,,461-9901,,,서울특별시 성동구 성수동1가 22-5 경동빌딩 ,서울특별시 성동구 성수일로 39 경동빌딩 지층 (성수동1가),4779,짐아서 휘트니스,2.02011E+13,U,2020.11.12 2:40,,204269.337,449119.2902,체력단련장업,사립,,1,,3002.07,,,
3030000,CDFH3301062010000001,20100210,,1,영업/정상,13,영업중,,,,,2295-0843,,,서울특별시 성동구 하왕십리동 1061 왕십리풍림아이원 ,서울특별시 성동구 난계로 84 (하왕십리동 왕십리풍림아이원),4712,풍림휘트니스,2.02007E+13,U,2020.7.30 2:40,,202167.1267,450743.7069,체력단련장업,사립,Y,1,1,,,,
3030000,CDFH3301062004000001,20040524,,1,영업/정상,13,영업중,,,,,02-2299-0044,,,서울특별시 성동구 옥수동 474 ,서울특별시 성동구 독서당로 166 B201호 (옥수동 성원상떼뷰),4736,(주)옥수 투엑스 휘트니스,2.02007E+13,U,2020.7.30 2:40,,200957.6505,448716.8772,체력단련장업,사립,,,1,,,,
3030000,CDFH3301062004000004,20040605,,1,영업/정상,13,영업중,,,,,469-0067,,,서울특별시 성동구 성수동2가 339-5 뚝섬쇼핑센타 ,서울특별시 성동구 뚝섬로 400 뚝섬쇼핑센타 3층 (성수동2가),4776,올림픽휘트니스,2.02007E+13,U,2020.7.30 2:40,,204788.453,448470.2379,체력단련장업,사립,,2,1,,,,
3030000,CDFH3301062020000006,20200324,,1,영업/정상,13,영업중,,,,,02-2299-7890,,,서울특별시 성동구 도선동 46 W에비뉴타워 ,서울특별시 성동구 왕십리로 320 W에비뉴타워 503호 (도선동),4709,더바른몸PT,2.02007E+13,U,2020.7.30 2:40,,202967.0425,451118.8096,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000003,20200212,,1,영업/정상,13,영업중,,,,,02-3409-5199,,,서울특별시 성동구 성수동1가 656-75 ,서울특별시 성동구 왕십리로 115 지하층 (성수동1가),4768,빅브로짐 휘트니스 성수점,2.02202E+13,U,2022.2.27 2:40,,203835.0011,449508.1162,체력단련장업,사립,,2,0,0,0,,
3030000,CDFH3301062020000002,20200120,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 도선동 53 한성아펠타워 ,서울특별시 성동구 왕십리로 322 한성아펠타워 B1~B3호 (도선동),4709,(주)운동의 정석,2.02201E+13,U,2022.1.29 2:40,,202940.2697,451137.0717,체력단련장업,사립,,0,0,6595.01,0,,
3030000,CDFH3301062020000005,20200319,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 315-73 유원지식산업센터 ,서울특별시 성동구 성수일로6길 53 유원지식산업센터 2층 (성수동2가),4782,더새로워짐,2.02007E+13,U,2020.7.30 2:40,,204862.5578,449111.3712,체력단련장업,사립,,,,,,,
3200000,CDFH3301062022000015,20220609,,1,영업/정상,13,영업중,,,,,02-883-9682,,,서울특별시 관악구 봉천동 1569-2,서울특별시 관악구 관악로 153 지하1층 (봉천동),8787,다조아GYM,2.02206E+13,U,2021.12.5 23:06,,195663.5416,441874.4346,,,,,,,,,
3030000,CDFH3301062022000001,20220107,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 하왕십리동 966-68 ,서울특별시 성동구 왕십리로 339-1 3층 (하왕십리동),4710,브라보 PT,2.02201E+13,I,2022.1.9 0:22,,202756.7325,451193.4265,체력단련장업,사립,,1,0,1338.29,0,,
3030000,CDFH3301062018000005,20180904,,1,영업/정상,13,영업중,,,,,446-0810,,,서울특별시 성동구 성수동2가 289-14번지 지하1층 ,서울특별시 성동구 성수일로8길 39 지하1층 (성수동2가),4794,퀄핏 건강운동센터,2.01809E+13,U,2018.9.4 23:59,,204772.7171,449279.6708,체력단련장업,사립,,1,,,,,
3030000,CDFH3301062020000007,20200406,,1,영업/정상,13,영업중,,,,,02-499-9679,,,서울특별시 성동구 성수동2가 317-23 세종빌딩 ,서울특별시 성동구 성수이로20길 3 세종빌딩 (성수동2가),4783,성수역점 스포애니,2.02007E+13,U,2020.7.30 2:40,,204985.1125,449052.0037,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000008,20200417,,1,영업/정상,13,영업중,,,,,02-2292-3999,,,서울특별시 성동구 옥수동 362-1 교연학원 ,서울특별시 성동구 한림말3길 10 교연학원 지하1층 (옥수동),4735,ST 요가앤PT,2.02007E+13,U,2020.7.30 2:40,,201369.0519,448875.8083,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000009,20200603,,1,영업/정상,13,영업중,,,,,02-2295-4499,,,서울특별시 성동구 행당동 192-29 성동샤르망 ,서울특별시 성동구 고산자로 284 성동샤르망 206호 (행당동),4750,리커버 필라테스 PT,2.02009E+13,U,2020.9.24 2:40,,203182.5939,451405.1836,체력단련장업,사립,,,,,,,
3030000,CDFH3301062021000007,20211103,,1,영업/정상,13,영업중,,,,,264493636,,,서울특별시 성동구 하왕십리동 1070 센트라스 ,서울특별시 성동구 왕십리로 410 I동 101호 102호 (하왕십리동 센트라스),4701,릴리브짐,2.02111E+13,I,2021.11.5 0:22,,202372.912,451536.6809,체력단련장업,사립,,0,0,7665.45,0,,
3030000,CDFH3301062020000010,20200630,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 12-5 미진빌딩 ,서울특별시 성동구 마조로 30 미진빌딩 지층 101호 (행당동),4761,에이블짐 한양대점,2.02107E+13,U,2021.7.9 2:40,,203598.1178,450893.6661,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000011,20200731,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 하왕십리동 1066 텐즈힐 ,서울특별시 성동구 무학로 33 152동 b107호 (하왕십리동 텐즈힐),4702,오늘 운동,2.02007E+13,I,2020.8.2 0:23,,202401.066,451809.191,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000012,20200824,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동1가 656-1661 ,서울특별시 성동구 성수일로 21 2층 (성수동1가),4779,PND,2.02008E+13,I,2020.8.26 0:23,,204224.5408,448928.415,체력단련장업,사립,,,,,,,
3030000,CDFH3301062021000006,20210720,,1,영업/정상,13,영업중,,,,,02-2296-5357,,,서울특별시 성동구 옥수동 262-1 ,서울특별시 성동구 독서당로 202 B103호 (옥수동),4734,shut up and squat,2.02107E+13,I,2021.7.22 0:22,,201110.397,448968.7953,체력단련장업,사립,,0,0,0,0,,
3030000,CDFH3301062021000002,20210521,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 315-73 유원지식산업센터 ,서울특별시 성동구 성수일로6길 53 유원지식산업센터 3층 (성수동2가),4782,뉴바디필라테스&멀티트레이닝센터,2.02105E+13,U,2021.5.30 2:40,,204862.5578,449111.3712,체력단련장업,사립,,1,,,,,
3030000,CDFH3301062021000005,20210622,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 옥수동 365-20 ,서울특별시 성동구 한림말5길 9 5층 (옥수동),4735,바른피티,2.02106E+13,I,2021.6.24 0:22,,201409.8015,448863.0558,체력단련장업,사립,,1,,,,,
3030000,CDFH3301062021000003,20210617,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 금호동1가 128-1 금복빌딩 ,서울특별시 성동구 행당로 35 금복빌딩 1층 (금호동1가),4721,바나나짐,2.02106E+13,I,2021.6.19 0:22,,202004.4523,450411.4636,체력단련장업,사립,,2,,,,,
3030000,CDFH3301062021000004,20210617,,1,영업/정상,13,영업중,,,,,7040079991,,,서울특별시 성동구 용답동 232-1 신창비바패밀리 ,서울특별시 성동구 천호대로 400 B101호 (용답동 신창비바패밀리),4808,더 바디 피트니스,2.02106E+13,I,2021.6.19 0:22,,205527.8871,451002.8076,체력단련장업,사립,,2,,,,,
3030000,CDFH3301062020000013,20201007,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 300-5 남영빌딩 ,서울특별시 성동구 아차산로 97 남영빌딩 3층 (성수동2가),4794,스타칼리휘트니스 성수역점,2.0201E+13,I,2020.10.9 0:23,,204798.09,449216.5646,체력단련장업,사립,,,,,,,
3030000,CDFH3301062021000001,20210304,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 도선동 21-1 케이 타워 ,서울특별시 성동구 고산자로 255 케이 타워 7층 (도선동),4709,PT STUDIO RE ' ON,2.02103E+13,I,2021.3.6 0:23,,203086.9267,451149.3921,체력단련장업,사립,,1,,,,,
3030000,CDFH3301062018000006,20181130,,1,영업/정상,13,영업중,,,,,02-499-1379,,,서울특별시 성동구 성수동1가 709 성수2차대우아파트 지하1층 상가동 ,서울특별시 성동구 상원6길 14 성수2차대우아파트 상가동 지하1층 (성수동1가),4790,크로스핏 핏불,2.02007E+13,U,2020.7.30 2:40,,204362.4158,449572.9617,체력단련장업,사립,,1,,,,,
3030000,CDFH3301062018000008,20181221,,1,영업/정상,13,영업중,,,,,499-3426,,,서울특별시 성동구 성수동1가 656-365 ,서울특별시 성동구 성수일로 1 2층 2호 (성수동1가),4779,무브먼트 프로젝트,2.02007E+13,U,2020.7.30 2:40,,204145.6619,448745.5074,체력단련장업,사립,,,,,,,
3030000,CDFH3301062018000007,20181217,,1,영업/정상,13,영업중,,,,,2297-3579,,,서울특별시 성동구 하왕십리동 1070번지 센트라스 H동  204205호 ,서울특별시 성동구 왕십리로 410 H동 204205호 (하왕십리동 센트라스),4701,얼라이브짐,2.01812E+13,I,2018.12.19 2:20,,202372.912,451536.6809,체력단련장업,사립,,,,,,,
3030000,CDFH3301062020000014,20201211,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 300-65 현진빌딩 ,서울특별시 성동구 아차산로 91 현진빌딩 2층 (성수동2가),4794,퀸 스페셜 PT,2.0211E+13,U,2021.10.7 2:40,,204744.8088,449227.2195,체력단련장업,사립,,,,,,,
3030000,CDFH3301061996000002,19960613,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,293-7224,,133880,서울특별시 성동구 홍익동 199 ,서울특별시 성동구 왕십리로24길 36  (홍익동),,청도헬스,2.02007E+13,U,2020.7.24 2:40,,202995.3529,451483.4692,체력단련장업,사립,0,,,,,,
3030000,CDFH3301061997000007,19970523,,4,취소/말소/만료/정지/중지,35,직권말소,20190521,,,,215-4928,,133850,서울특별시 성동구 용답동 233-5번지 ,서울특별시 성동구 천호대로 424 (용답동),,예림헬스,2.01905E+13,U,2019.5.25 2:40,,205760.8452,450960.7304,체력단련장업,사립,,,,,,,
3030000,CDFH3301062002000004,20020918,,4,취소/말소/만료/정지/중지,35,직권말소,20160517,,,,2281-4188,,133864,서울특별시 성동구 행당동 128-22번지 지하1층 ,서울특별시 성동구 왕십리로 257 (행당동지하1층),,힐헬스,2.01605E+13,I,2018.8.31 23:59,,203353.4755,450634.474,체력단련장업,사립,,,,,,,
3030000,CDFH3301062003000001,20031110,,4,취소/말소/만료/정지/중지,35,직권말소,20190521,,,,2294-9494,,133778,서울특별시 성동구 금호동1가 633번지 벽산아파트주상가2층 207호외9호,,,파워헬스&휘트니스,2.01906E+13,U,2019.6.26 2:40,,202326.4709,449954.6831,체력단련장업,사립,,2,1,9213.01,,,
3030000,CDFH3301062003000002,20031231,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,2298-1542,,133070,서울특별시 성동구 행당동 346 행당한진타운 상가동 제201호 ,,,골드휘트니스클럽,2.02007E+13,U,2020.7.24 2:40,,202511.1429,450401.3037,체력단련장업,사립,0,1,1,23038.31,,,
3030000,CDFH3301061996000001,19960214,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,295-4228,,133809,서울특별시 성동구 금호동4가 544 547 548-1 ,서울특별시 성동구 독서당로 302  (금호동4가547 548-1),,종로헬스,2.02007E+13,U,2020.7.24 2:40,,201939.3501,449482.9784,체력단련장업,사립,0,,,,,,
3030000,CDFH3301061997000005,19970304,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,296-7474,,133852,서울특별시 성동구 응봉동 98 현대종합상가 ,,,스타남여휘트니스클럽,2.02007E+13,U,2020.7.24 2:40,,202665.6423,449864.8785,체력단련장업,사립,0,,,,,,
3030000,CDFH3301061992000001,19921002,,4,취소/말소/만료/정지/중지,35,직권말소,20190521,,,,235-5053,,133803,서울특별시 성동구 금호동2가 434-1번지 ,서울특별시 성동구 금호산길 63 (금호동2가),,참피온헬스클럽,2.01905E+13,U,2019.5.25 2:40,,201633.9326,450177.0491,체력단련장업,사립,,,,,,,
3030000,CDFH3301061993000001,19930121,,4,취소/말소/만료/정지/중지,35,직권말소,20190521,,,,293-5153,,133882,서울특별시 성동구 도선동 257번지 ,서울특별시 성동구 왕십리로26길 4-12 (도선동),,스타체육관,2.01905E+13,U,2019.5.25 2:40,,202831.01,451207.5838,체력단련장업,사립,,,,,,,
3030000,CDFH3301061993000003,19930727,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,467-7350,,133835,서울특별시 성동구 성수동2가 315-70 ,서울특별시 성동구 연무장7길 12  (성수동2가),,유니온헬스클럽,2.02007E+13,U,2020.7.24 2:40,,204780.9823,449043.6073,체력단련장업,사립,0,,,,,,
3030000,CDFH3301061989000003,19891229,,4,취소/말소/만료/정지/중지,35,직권말소,20190521,,,,248-5493,,133848,서울특별시 성동구 용답동 74-2번지 ,서울특별시 성동구 천호대로 288 (용답동),,문화헬스,2.01905E+13,U,2019.5.23 2:40,,204590.4765,451570.3442,체력단련장업,사립,,,,,,,
3030000,CDFH3301062014000001,20140319,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,02-2297-8230,,133784,서울특별시 성동구 행당동 346 ,서울특별시 성동구 행당로 84 401402403호 (행당동 행당한진타운 종합상가),4717,휘트니스홀릭,2.02007E+13,U,2020.7.24 2:40,,202511.1429,450401.3037,체력단련장업,사립,,2,,,,,
3030000,CDFH3301062010000003,20101130,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,02-2298-8889,,133812,서울특별시 성동구 마장동 474-3 4층 ,,,고려헬스클럽,2.02007E+13,U,2020.7.24 2:40,,203235.0516,452063.4402,체력단련장업,사립,,1,4,,,,
3030000,CDFH3301062012000002,20120419,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,02-2295-0681,,133800,서울특별시 성동구 금호동1가 128-1 금북빌딩 4층 ,서울특별시 성동구 행당로 35 (금호동1가 금북빌딩 4층),4721,닥스클럽,2.02007E+13,U,2020.7.24 2:40,,202004.4523,450411.4636,체력단련장업,사립,,1,1,2948.92,,,
3030000,CDFH3301062006000003,20061228,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,02-469-6458,,133834,서울특별시 성동구 성수동2가 289-20 지하1층 ,서울특별시 성동구 아차산로7길 21  (성수동2가지하1층),,오투 휘트니스,2.02007E+13,U,2020.7.24 2:40,,204764.6581,449437.6283,체력단련장업,사립,0,2,1,,,,
3030000,CDFH3301062004000005,20040628,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,2296-5118,,133859,서울특별시 성동구 하왕십리동 1016-1 ,서울특별시 성동구 행당로9길 42  (하왕십리동),,우정여성요가헬스클럽,2.02007E+13,U,2020.7.24 2:40,,202443.1473,450903.0391,체력단련장업,사립,0,1,6,688.57,,,
3030000,CDFH3301062005000002,20050425,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,2115-2525,,133826,서울특별시 성동구 성수동2가 231-1 성동마트 4층 ,서울특별시 성동구 뚝섬로 447  (성수동2가성동마트 4층),,(주)청명씨앤씨,2.02007E+13,U,2020.7.24 2:40,,205260.8277,448399.9487,체력단련장업,사립,0,6,,39778,,,
3030000,CDFH3301062004000003,20040601,,4,취소/말소/만료/정지/중지,35,직권말소,20200722,,,,,,133834,서울특별시 성동구 성수동2가 289-10 제강빌딩 802호 ,서울특별시 성동구 성수이로 113  (성수동2가제강빌딩 802호),,굿모닝헬스,2.02007E+13,U,2020.7.24 2:40,,204976.6521,449220.6968,체력단련장업,사립,0,1,1,6106.58,,,
3040000,CDFH3301062010000002,20100512,,3,폐업,3,폐업,20140711,,,,02-3436-5606,,143880,서울특별시 광진구 자양동 783-1번지 자양7차우성(아) 상가동 201호 ,,,라이프휘트니스,2.01407E+13,I,2018.8.31 23:59,,206523.4204,448235.9834,체력단련장업,사립,,1,,,,,
3040000,CDFH3301062011000003,20111221,,3,폐업,3,폐업,20180817,,,,,,143802,서울특별시 광진구 광장동 145-8번지 한수상가  제2층 1호제2층 35호 ,서울특별시 광진구 아차산로 635 (광장동),4964,스포사(sposa),2.01808E+13,U,2018.12.6 2:40,,209345.9418,449811.7182,체력단련장업,사립,,1,,,,,
3040000,CDFH3301061995000004,19950408,,3,폐업,3,폐업,20051108,,,,452-6268,,143898,서울특별시 광진구 중곡동 157-4번지 ,서울특별시 광진구 천호대로 561  (중곡동),,극동헬스크럽,2.00511E+13,I,2018.8.31 23:59,,207055.508,450542.1879,체력단련장업,사립,0,,,,,,
3240000,CDFH3301061990000004,19900801,,3,폐업,3,폐업,20020503,,,,488-0815,,134822,서울특별시 강동구 둔촌동 392-1번지 지층 ,,,고려헬스,2.00304E+13,I,2018.8.31 23:59,,,,체력단련장업,사립,,0,0,0,,,
